CMDLINE /home/leonard/miniconda3/envs/fi/bin/python run.py --model=ResNet --dataset=IMAGENETTE --batch-size=128 --epochs=1 --lr=0.001 --step-size=50 --gamma=0.5 --test-error=1 --load-model-path=model_resnet7694.pt --test_rtm=1 --loops=2 --perror=0.0
MEM 5.746094 1680007406.8153
MEM 19.906250 1680007406.9156
MEM 99.027344 1680007407.0161
MEM 167.132812 1680007407.1164
MEM 195.164062 1680007407.2167
MEM 209.699219 1680007407.3170
MEM 226.820312 1680007407.4177
MEM 255.835938 1680007407.5180
MEM 264.460938 1680007407.6185
MEM 274.117188 1680007407.7188
MEM 282.781250 1680007407.8191
MEM 283.734375 1680007407.9193
MEM 285.562500 1680007408.0198
MEM 287.722656 1680007408.1201
MEM 288.890625 1680007408.2205
MEM 289.406250 1680007408.3208
MEM 289.664062 1680007408.4211
MEM 290.179688 1680007408.5215
MEM 290.437500 1680007408.6218
MEM 290.953125 1680007408.7223
MEM 298.843750 1680007408.8226
MEM 376.402344 1680007408.9230
MEM 403.832031 1680007409.0233
MEM 427.902344 1680007409.1239
MEM 485.363281 1680007409.2243
MEM 569.367188 1680007409.3249
MEM 654.457031 1680007409.4252
MEM 722.777344 1680007409.5257
MEM 814.625000 1680007409.6260
MEM 886.015625 1680007409.7265
MEM 987.117188 1680007409.8268
MEM 1076.492188 1680007409.9272
MEM 1146.429688 1680007410.0275
MEM 1246.214844 1680007410.1278
MEM 1347.828125 1680007410.2283
MEM 1443.464844 1680007410.3286
MEM 1508.976562 1680007410.4290
MEM 1606.554688 1680007410.5293
MEM 1687.847656 1680007410.6297
MEM 1783.355469 1680007410.7301
MEM 1860.820312 1680007410.8306
MEM 1959.382812 1680007410.9309
MEM 2047.507812 1680007411.0312
MEM 2125.753906 1680007411.1316
MEM 2214.628906 1680007411.2320
MEM 2297.246094 1680007411.3323
MEM 2402.851562 1680007411.4327
MEM 2463.164062 1680007411.5331
MEM 2435.875000 1680007411.6336
MEM 2445.625000 1680007411.7339
MEM 2438.050781 1680007411.8344
MEM 2438.753906 1680007411.9351
MEM 2438.753906 1680007412.0354
MEM 2438.753906 1680007412.1357
MEM 2438.753906 1680007412.2360
MEM 2438.753906 1680007412.3363
MEM 2438.753906 1680007412.4367
MEM 2438.753906 1680007412.5371
MEM 2438.753906 1680007412.6374
MEM 2438.753906 1680007412.7377
MEM 2438.753906 1680007412.8379
MEM 2438.753906 1680007412.9386
MEM 2438.753906 1680007413.0389
MEM 2438.753906 1680007413.1393
MEM 2438.753906 1680007413.2396
MEM 2438.753906 1680007413.3400
MEM 2438.753906 1680007413.4403
MEM 2438.753906 1680007413.5406
MEM 2438.753906 1680007413.6408
MEM 2438.753906 1680007413.7411
MEM 2438.753906 1680007413.8416
MEM 2438.753906 1680007413.9420
MEM 2438.753906 1680007414.0423
MEM 2438.753906 1680007414.1425
MEM 2438.753906 1680007414.2429
MEM 2438.753906 1680007414.3432
MEM 2438.753906 1680007414.4435
MEM 2478.019531 1680007414.5439
MEM 2559.125000 1680007414.6444
MEM 2626.007812 1680007414.7448
MEM 2655.101562 1680007414.8452
MEM 2655.101562 1680007414.9455
MEM 2655.566406 1680007415.0461
MEM 2655.566406 1680007415.1465
MEM 2655.566406 1680007415.2469
